address,area_ft,bath_full,bath_half,beds,built_year,city,days_on_market,lot_ft,price_ft,property_type,school1,school2,school3,sold_date,sold_price,state,zip_code
"4927 Kingston Way,","1,801",3,,4,1961,San Jose,39,"6,527","1,155",Single Family Home,10,7,7,4-May-18,2080000,CA,95130
"3986 Altadena Ln,","2,310",2,1,3,1965,San Jose,31,0.28,558,Single Family Home,5,4,NR,4-May-18,1288000,CA,95127
"6584 Rolling Oaks Dr,","2,613",3,,4,1984,San Jose,24,"9,164",719,Single Family Home,9,6,8,4-May-18,1880000,CA,95120
"801 S Winchester Blvd Apt 6101,","1,178",2,,3,2005,San Jose,31,892,990,Condo/Townhome/Row Home/Co-Op,6,5,5,4-May-18,1166000,CA,95128
"7156 Avenida Rotella,","1,168",1,1,3,1975,San Jose,32,"7,080",861,Single Family Home,6,6,8,4-May-18,1006000,CA,95139
"3335 Lynn Oaks Dr,","1,917",2,1,3,1962,San Jose,59,"7,000",942,Single Family Home,6,5,5,4-May-18,1805000,CA,95117
"6970 Gregorich Dr Unit H,",850,2,,2,1992,San Jose,42,"1,065",706,Condo/Townhome/Row Home/Co-Op,6,6,8,4-May-18,600000,CA,95138
"464 Ribbonwood Ave,",981,2,,2,1999,San Jose,39,"2,016",767,Condo/Townhome/Row Home/Co-Op,7,8,NR,3-May-18,752000,CA,95123
"121 Hollywood Ave,","1,455",1,,3,1920,San Jose,38.92%,"4,910",763,Single Family Home,8,9,7,3-May-18,1110000,CA,95112
"355 N 12th St,","2,220",3,,8,1901,San Jose,29,"5,750",631,Single Family Home,3,5,NR,3-May-18,1400000,CA,95112
"6126 Via De Las Abejas,","2,970",3,1,5,1969,San Jose,51,"8,064",614,Single Family Home,9,6,8,3-May-18,1825000,CA,95120
"149 Monte Verano Ct,",877,1,1,2,1988,San Jose,17,"1,810",485,Condo/Townhome/Row Home/Co-Op,6,4,NR,3-May-18,425000,CA,95116
"124 N Willard Ave,","2,661",2,,4,1938,San Jose,44,"6,700",620,Single Family Home,4,4,7,3-May-18,1650000,CA,95126
"4020 Woodford Dr,","2,311",3,,4,1959,San Jose,44,"8,296",757,Single Family Home,9,8,8,3-May-18,1750000,CA,95124
"1560 Bonnie Joy Ave,","1,732",2,,3,1960,San Jose,30,"5,800","1,270",Single Family Home,9,9,10,3-May-18,2200000,CA,95129
"3184 Linkfield Way,","2,316",2,1,5,1976,San Jose,31,"8,107",649,Single Family Home,9,9,10,3-May-18,1502000,CA,95135
"1762 Deer Creek Ct,","1,622",2,1,3,1973,San Jose,13.02%,"1,975",487,Condo/Townhome/Row Home/Co-Op,3,3,5,3-May-18,790000,CA,95148
"15884 Alum Rock Ave,","2,930",2,2,3,1925,San Jose,92,0.5,451,Single Family Home,5,4,NR,3-May-18,1320000,CA,95127
"6112 Montgomery Ct,","1,740",2,,3,1973,San Jose,15,"3,600",425,Condo/Townhome/Row Home/Co-Op,6,9,10,3-May-18,739000,CA,95135
"1118 Niguel Ln,","1,085",2,,2,1998,San Jose,27,"1,085",719,Condo/Townhome/Row Home/Co-Op,7,7,9,3-May-18,780000,CA,95138
"5485 Tyhurst Walkway,",798,1,,2,1970,San Jose,"$469,000 ","1,750",551,Condo/Townhome/Row Home/Co-Op,4,8,9,4-May-18,440000,CA,95123
"3828 Dottielyn Ave,","1,215",2,,4,1959,San Jose,14.45%,"5,100",658,Single Family Home,2,3,5,4-May-18,800000,CA,95111
"2727 Sand Point Dr,","1,924",3,,5,1970,San Jose,1.29%,"6,100",208,Single Family Home,5,8,5,2-May-18,400100,CA,95148
"141 Manton Dr,","1,203",2,,3,1966,San Jose,1.82%,"5,050",466,Single Family Home,5,7,9,2-May-18,560000,CA,95123
"1519 Burrell Ct,","1,072",1,,2,1924,San Jose,17.89%,"5,104","1,045",Single Family Home,4,3,7,2-May-18,1120000,CA,95126
"1601 Saint Regis Dr,","1,931",3,,3,1964,San Jose,26.93%,"6,208",854,Single Family Home,9,8,8,2-May-18,1650000,CA,95124
"2021 Spanish Bay Ct,","3,599",4,,4,1993,San Jose,12.41%,"6,954",521,Single Family Home,9,9,8,2-May-18,1875000,CA,95138
"2742 Coit Dr,","1,050",1,1,3,1953,San Jose,15,"6,500","1,000",Single Family Home,5,7,8,2-May-18,1050000,CA,95124
"5211 Ostrich Ct,","1,142",2,1,3,1988,San Jose,30,"1,612",665,Condo/Townhome/Row Home/Co-Op,4,8,9,2-May-18,760000,CA,95123
"415 Capricorn Ct,","1,197",2,,3,1971,San Jose,49,"1,460",479,Condo/Townhome/Row Home/Co-Op,2,3,5,2-May-18,573000,CA,95111
"5514 Sean Cir Apt 36,","1,245",2,,3,1979,San Jose,29,"3,600",522,Condo/Townhome/Row Home/Co-Op,4,8,5,2-May-18,650000,CA,95123
"1930 Loch Ness Way,",974,2,,2,1971,San Jose,14,"5,000",934,Single Family Home,3,9,8,2-May-18,910000,CA,95121
"4446 Stone Canyon Dr,","1,901",2,,4,1978,San Jose,63,"7,303",558,Single Family Home,6,4,NR,2-May-18,1060000,CA,95136
"3347 Mount Vista Dr,","1,161",2,,3,1960,San Jose,11.61%,"5,208",662,Single Family Home,5,NR,5,2-May-18,769000,CA,95127
"5182 Silver Acres Ct,","2,919",3,1,4,1993,San Jose,68,"8,500",581,Single Family Home,9,9,8,2-May-18,1695000,CA,95138
"532 Felix Way,",780,1,,2,1983,San Jose,33,"2,116","1,014",Condo/Townhome/Row Home/Co-Op,8,6,6,2-May-18,791000,CA,95125
"340 Adeline Ave Apt 4,","1,631",2,1,3,2003,San Jose,27,"1,705",654,Condo/Townhome/Row Home/Co-Op,7,9,NR,2-May-18,1066000,CA,95136
"1152 Brace Ave Apt 2,",954,1,1,2,1976,San Jose,34,"1,225",914,Condo/Townhome/Row Home/Co-Op,7,6,6,30-Apr-18,871500,CA,95125
"213 N Cragmont Ave,","1,036",1,,3,1950,San Jose,26,"5,200",830,Single Family Home,5,4,5,30-Apr-18,860000,CA,95127
"4608 Bolero Dr,","1,379",2,,3,1958,San Jose,34,"5,000",661,Single Family Home,2,4,5,30-Apr-18,912000,CA,95111
"3289 Vineyard Park Way,","1,626",2,1,3,2000,San Jose,32,"1,144",732,Condo/Townhome/Row Home/Co-Op,9,9,10,30-Apr-18,1190000,CA,95135
"46 W Julian St Unit 217,","2,661",3,,3,2004,San Jose,40,435,470,Condo/Townhome/Row Home/Co-Op,3,3,7,30-Apr-18,1250000,CA,95110
"3541 Columbine Dr,","2,006",2,,5,1961,San Jose,40,"6,650",491,Single Family Home,3,3,5,30-Apr-18,985000,CA,95127
"1953 Half Pence Way,","1,480",2,,4,1971,San Jose,27,"6,800",978,Single Family Home,7,7,10,30-Apr-18,1448000,CA,95132
"1353 Pebble Ct Unit 2,","1,203",2,,3,1987,San Jose,55,"1,255",686,Condo/Townhome/Row Home/Co-Op,6,6,2,30-Apr-18,825000,CA,95131
"725 Braxton Dr,","1,287",2,,4,1975,San Jose,18,"5,700",777,Single Family Home,2,4,5,30-Apr-18,1000000,CA,95111
"2592 Minuet Dr,","2,120",2,1,4,2015,San Jose,17.29%,"3,947",736,Single Family Home,10,6,10,30-Apr-18,1560000,CA,95131
"2441 Carlton Ave,","1,286",2,,3,1957,San Jose,40,"7,344","1,229",Single Family Home,9,8,NR,30-Apr-18,1580000,CA,95124
"1072 Bennett Way,","1,470",2,,3,1938,San Jose,54,"5,712","1,041",Single Family Home,9,6,6,30-Apr-18,1530000,CA,95125
"1163 Fleetwood Ln,","1,925",3,1,4,2012,San Jose,42,"6,277",743,Single Family Home,9,6,10,30-Apr-18,1430000,CA,95120
"2261 Samaritan Dr,","1,890",2,1,3,2007,San Jose,31,"2,730",741,Single Family Home,9,8,NR,30-Apr-18,1400000,CA,95124
"1593 Cherry Glen Way,","4,248",5,1,5,2013,San Jose,47,0.33,712,Single Family Home,7,6,6,30-Apr-18,3025000,CA,95125
"3019 Magnum Dr,","2,426",2,1,4,1995,San Jose,32,"6,360",725,Single Family Home,9,9,10,30-Apr-18,1760000,CA,95135
"861 Cherry Creek Cir,","1,058",2,,2,1985,San Jose,30.77%,"1,800",803,Condo/Townhome/Row Home/Co-Op,7,6,6,27-Apr-18,850000,CA,95126
"1777 Rigoletto Dr,","1,232",2,,4,1964,San Jose,36,"5,100",694,Single Family Home,1,4,NR,27-Apr-18,855000,CA,95122
"1084 Yarrow Ter,","1,489",3,,3,2012,San Jose,51,435,712,Condo/Townhome/Row Home/Co-Op,6,6,9,27-Apr-18,1060000,CA,95133
"1390 Singletary Ave,","1,796",2,,3,1924,San Jose,25,"5,250",880,Single Family Home,4,3,7,27-Apr-18,1580000,CA,95126
"4010 Shanj Ct,","1,033",1,1,2,1989,San Jose,15.47%,"1,050",513,Condo/Townhome/Row Home/Co-Op,5,4,NR,27-Apr-18,530000,CA,95127
"4718 Williams Rd,","2,009",3,,4,1965,San Jose,42,"6,000",946,Single Family Home,8,8,7,27-Apr-18,1900000,CA,95129
"1068 Summerplace Dr,","1,004",1,1,1,1992,San Jose,28,570,509,Condo/Townhome/Row Home/Co-Op,6,9,2,27-Apr-18,511000,CA,95122
"2553 Plummer Ave,","3,256",4,,5,1999,San Jose,30,"6,180",676,Single Family Home,7,6,6,27-Apr-18,2200000,CA,95125
"2366 Hecate Ct,","1,394",2,,3,1979,San Jose,8%,"4,700",968,Single Family Home,7,7,8,27-Apr-18,1350000,CA,95124
"523 Bluefield Ct,","1,713",2,,6,1969,San Jose,35,"7,700",607,Single Family Home,7,5,NR,27-Apr-18,1040000,CA,95136
"2942 Crater Ln,","1,236",2,,3,1984,San Jose,33.01%,"3,698","1,076",Single Family Home,7,7,10,27-Apr-18,1330000,CA,95132
"1812 Seville Way,","1,656",2,,3,1971,San Jose,28,"6,000",842,Single Family Home,6,6,9,27-Apr-18,1395000,CA,95131
"1323 Hillcrest Dr,","2,248",2,1,4,1968,San Jose,50,0.26,790,Single Family Home,9,6,10,27-Apr-18,1775000,CA,95120
"5868 Dry Oak Dr,","2,454",3,,3,1989,San Jose,38,"5,346",505,Condo/Townhome/Row Home/Co-Op,9,6,8,27-Apr-18,1240000,CA,95120
"1372 Woodman Ct,","1,703",2,,4,1969,San Jose,74.96%,"6,100",88,Single Family Home,6,4,8,30-Apr-18,150000,CA,95121
"2872 Singing Rain Pl,","1,000",1,,3,1983,San Jose,,"1,716",470,Condo/Townhome/Row Home/Co-Op,5,4,NR,30-Apr-18,470000,CA,95127
"80 Glen Eyrie Ave,","2,775",3,,5,1949,San Jose,"$1,491,944 ",0.43,820,Single Family Home,7,6,6,27-Apr-18,2275000,CA,95125
"64 Glen Eyrie Ave,","1,841",2,,4,1949,San Jose,"$1,491,944 ",0.42,"1,236",Single Family Home,7,6,6,27-Apr-18,2275000,CA,95125
"860 Paseo Estero Dr,","1,118",2,1,3,1987,San Jose,443,"4,350",604,Single Family Home,5,7,2,27-Apr-18,675000,CA,95122
"410 Auburn Way Apt 15,","1,099",1,1,2,1970,San Jose,15,550,628,Condo/Townhome/Row Home/Co-Op,6,7,10,27-Apr-18,690000,CA,95129
"2085 Rigoletto Dr,","1,232",2,,4,1963,San Jose,35,"6,600",666,Single Family Home,1,4,5,27-Apr-18,820000,CA,95122
"5844 Pentz Way,","1,203",2,,3,1966,San Jose,28,"7,500",694,Single Family Home,5,7,5,27-Apr-18,835000,CA,95123
"1003 Quicksilver Dr,","1,559",2,1,5,1963,San Jose,23,"6,077",635,Single Family Home,6,5,NR,27-Apr-18,990000,CA,95136
"3315 Pepper Tree Ln,","1,075",2,,3,1954,San Jose,44,"4,900",949,Single Family Home,3,6,NR,27-Apr-18,1020006,CA,95127
"4755 Bordwell Dr,","1,360",2,,4,1962,San Jose,32,"6,000",827,Single Family Home,4,5,8,27-Apr-18,1125000,CA,95118
"80-82 Glen Eyrie Ave,",,"2,775",,5,1949,San Jose,87,,820,Multi-Family Home,7,6,6,27-Apr-18,2275000,CA,95125
"119 Wabash Ave,",794,1,,6,1940,San Jose,70,"5,625","1,234",Multi-Family Home,4,3,5,27-Apr-18,980000,CA,95128
"64-70 Glen Eyrie Ave,",,"1,400",,4,1949,San Jose,87,,"1,625",Multi-Family Home,7,6,6,27-Apr-18,2275000,CA,95125
"259 N Capitol Ave Unit 274,",777,1,,1,1977,San Jose,44,"1,742",486,Condo/Townhome/Row Home/Co-Op,1,4,NR,27-Apr-18,377500,CA,95127
"259 N Capitol Ave Unit 228,",955,2,,2,1977,San Jose,93,"1,742",482,Condo/Townhome/Row Home/Co-Op,4,4,NR,27-Apr-18,460000,CA,95127
"411 Park Ave Unit 301,","1,013",2,,2,1987,San Jose,12.95%,"1,742",836,Condo/Townhome/Row Home/Co-Op,2,7,7,25-Apr-18,847000,CA,95110
"1578 Via Campo Verde,","2,341",2,1,4,1997,San Jose,48,"6,404",735,Single Family Home,9,8,8,25-Apr-18,1720000,CA,95120
"2377 Renfield Way,","1,457",2,,4,1972,San Jose,37,"6,000",631,Single Family Home,5,4,8,25-Apr-18,920000,CA,95148
"120 Mountain Springs Dr,","1,440",2,,2,1977,San Jose,128,,125,Mfd/Mobile Home,7,9,NR,25-Apr-18,180000,CA,95136
"2391 Summer St,","1,272",2,,4,1925,San Jose,2.64%,"4,000",550,Single Family Home,3,2,NR,25-Apr-18,700000,CA,95116
"2510 Lost Oaks Dr,","1,412",2,,4,1959,San Jose,36,"6,405","1,211",Single Family Home,9,8,NR,25-Apr-18,1710000,CA,95124
"421 E Branham Ln,","1,332",2,,2,1989,San Jose,43,"2,570",601,Single Family Home,2,4,9,25-Apr-18,800000,CA,95111
"1073 Sierra Rd,","1,851",3,1,4,2014,San Jose,41,435,659,Condo/Townhome/Row Home/Co-Op,6,6,1,25-Apr-18,1220000,CA,95131
"1698 Laurelwood Dr,","3,189",4,,4,1959,San Jose,58,0.26,800,Single Family Home,9,6,6,25-Apr-18,2550000,CA,95125
"1557 Peregrino Way,","3,865",3,,4,1976,San Jose,35,0.31,692,Single Family Home,9,6,6,25-Apr-18,2675000,CA,95125
"1321 Marcello Dr,","1,307",2,,2,2009,San Jose,26,"1,307",815,Condo/Townhome/Row Home/Co-Op,6,NR,2,25-Apr-18,1065000,CA,95131
"6929 Rodling Dr Unit G,",850,2,,2,1992,San Jose,"$699,000 ","1,194",559,Condo/Townhome/Row Home/Co-Op,6,6,8,26-Apr-18,475000,CA,95138
"3462 Wine Cask Way,",498,1,,1,1985,San Jose,6.21%,480,"1,064",Condo/Townhome/Row Home/Co-Op,7,7,8,26-Apr-18,530000,CA,95124
"1424 Vinci Park Way,",846,1,,2,1971,San Jose,1,"6,000","1,034",Single Family Home,6,6,9,26-Apr-18,875000,CA,95131
"3340 Country Leaf Ct,","1,411",3,,3,1988,San Jose,,"3,456",907,Single Family Home,7,6,10,26-Apr-18,1280000,CA,95132
"420 Via Primavera Dr,","1,678",3,,3,1986,San Jose,32,"2,493",522,Condo/Townhome/Row Home/Co-Op,2,4,9,24-Apr-18,876000,CA,95111
"240 E Hedding St,",922,1,,2,1940,San Jose,40,"5,650","1,114",Single Family Home,3,4,1,24-Apr-18,1027000,CA,95112
"333 Mullinix Way,","2,099",2,1,3,2002,San Jose,27,"1,080",505,Condo/Townhome/Row Home/Co-Op,7,9,NR,24-Apr-18,1060000,CA,95136
"502 War Admiral Ave,","1,120",2,,3,1961,San Jose,34,"5,500",759,Single Family Home,2,4,9,24-Apr-18,850000,CA,95111
"425 Avenida Arboles,","1,123",2,,3,1985,San Jose,28,"4,972",924,Single Family Home,4,8,NR,24-Apr-18,1038000,CA,95123
"3005 Valley of Hearts Delight Pl,","2,256",3,1,4,2017,San Jose,31,"2,741",576,Single Family Home,7,3,NR,24-Apr-18,1300000,CA,95136
"2558 Pantalis Ct,","1,530",2,,4,1973,San Jose,0.88%,"6,000",732,Single Family Home,5,7,10,24-Apr-18,1119999,CA,95132
"3813 Venus Ct,","2,428",3,,4,1999,San Jose,64,"8,431",649,Single Family Home,9,9,8,24-Apr-18,1575000,CA,95121
"6189 Mahan Dr,","1,461",2,,3,1969,San Jose,28,"5,500",787,Single Family Home,6,8,8,24-Apr-18,1150000,CA,95123
"2111 Coastland Ave,","1,854",2,,3,1950,San Jose,27,"6,943",860,Single Family Home,9,6,6,24-Apr-18,1595000,CA,95125
"1361 McKinley Ct,","1,311",3,,3,2007,San Jose,36,"1,532",764,Condo/Townhome/Row Home/Co-Op,3,4,5,24-Apr-18,1002000,CA,95126
"2224 Almaden Rd Unit A,","1,163",2,,2,1979,San Jose,35,,706,Condo/Townhome/Row Home/Co-Op,8,6,6,24-Apr-18,821000,CA,95125
"6221 Balderstone Dr,","2,350",3,,5,1975,San Jose,49,"7,000",608,Single Family Home,9,6,8,24-Apr-18,1429108,CA,95120
"1780 Luxor Ct,","1,926",2,1,4,2004,San Jose,22,"3,478",810,Single Family Home,4,3,7,24-Apr-18,1560000,CA,95126
"1857 Thyme Crk,","2,393",4,,4,2013,San Jose,35,"3,482",802,Single Family Home,10,9,10,24-Apr-18,1918000,CA,95120
"20 S 2nd St Unit 225,",678,1,,1,2007,San Jose,53,"1,170",833,Condo/Townhome/Row Home/Co-Op,3,3,7,24-Apr-18,565000,CA,95113
"843 Wyman Way Apt 1,",810,1,,2,1971,San Jose,32,"1,500",574,Condo/Townhome/Row Home/Co-Op,7,6,9,23-Apr-18,465000,CA,95133
"6253 Gunter Way,","1,550",2,,4,1971,San Jose,38,"5,985",748,Single Family Home,7,8,NR,23-Apr-18,1160000,CA,95123
"5053 Willow Est,","1,507",2,,3,1973,San Jose,34,"7,280",744,Single Family Home,6,9,10,23-Apr-18,1121000,CA,95135
"5378 Borneo Cir,","1,246",2,,3,1985,San Jose,35,"1,250",626,Condo/Townhome/Row Home/Co-Op,4,8,5,23-Apr-18,780000,CA,95123
"588 Altino Blvd,","1,265",2,,2,2005,San Jose,41,"1,542",751,Condo/Townhome/Row Home/Co-Op,7,9,NR,23-Apr-18,950000,CA,95136
"1017 Michigan Ave,","2,013",2,,3,1923,San Jose,34,"7,650","1,023",Single Family Home,7,6,6,23-Apr-18,2060000,CA,95125
"3242 Pinegate Way,","1,789",2,,4,1985,San Jose,11,"6,300",802,Single Family Home,8,8,10,23-Apr-18,1435000,CA,95148
"1894 Terilyn Ave,","1,040",2,,3,1959,San Jose,47,"5,000",784,Single Family Home,5,3,4,23-Apr-18,815000,CA,95122
"1506 Ilikai Ave,","1,614",2,,3,1973,San Jose,41,"6,000",980,Single Family Home,9,8,8,23-Apr-18,1581011,CA,95118
"232 Stonegate Cir,",560,1,,1,1984,San Jose,33,680,920,Condo/Townhome/Row Home/Co-Op,8,6,6,23-Apr-18,515000,CA,95110
"333 Santana Row Apt 328,","1,099",1,1,1,2002,San Jose,23,435,946,Condo/Townhome/Row Home/Co-Op,6,5,5,23-Apr-18,1040000,CA,95128
"2104 Beech Cir,","1,771",3,1,3,2008,San Jose,40,"1,670",708,Condo/Townhome/Row Home/Co-Op,10,6,2,23-Apr-18,1254500,CA,95131
"1355 Bird Ave,","2,411",4,,4,1928,San Jose,48,"6,300",705,Single Family Home,7,6,6,23-Apr-18,1700000,CA,95125
"4074 Forestbrook Way,","2,040",2,,4,1973,San Jose,32,"6,000",559,Single Family Home,6,6,5,23-Apr-18,1140003,CA,95111
"198 Benbow Ave,","1,617",2,,3,1966,San Jose,37,"5,000",656,Single Family Home,5,7,5,20-Apr-18,1060000,CA,95123
"4882 Clarendon Dr,","1,492",2,,3,1958,San Jose,38,"6,120","1,241",Single Family Home,8,7,7,20-Apr-18,1851000,CA,95129
"555 Umbarger Rd,","1,040",2,,2,1973,San Jose,74,,186,Mfd/Mobile Home,6,6,5,20-Apr-18,193000,CA,95111
"918 Hedlund Ct,","2,237",2,1,4,1987,San Jose,36,"9,702",592,Single Family Home,4,6,NR,20-Apr-18,1325000,CA,95123
"1375 Lick Ave Apt 522,","1,096",2,,2,2009,San Jose,29,"1,496",717,Condo/Townhome/Row Home/Co-Op,8,6,6,20-Apr-18,786000,CA,95110
"406 Kenbrook Cir,",880,1,,2,1987,San Jose,36,902,602,Condo/Townhome/Row Home/Co-Op,3,6,5,20-Apr-18,530000,CA,95111
"1769 Oakwood Ave,","1,415",2,,3,1959,San Jose,44,"8,820",972,Single Family Home,6,7,8,20-Apr-18,1375000,CA,95124
"877 Gilchrist Dr Unit 4,",798,1,,2,1971,San Jose,28,"1,500",539,Condo/Townhome/Row Home/Co-Op,7,6,9,20-Apr-18,430000,CA,95133
"3331 Senter Rd,","1,197",2,,3,1971,San Jose,58,"1,460",459,Condo/Townhome/Row Home/Co-Op,2,3,5,20-Apr-18,550000,CA,95111
"1565 Endicott Dr,","1,619",2,,4,1965,San Jose,31,"5,665",559,Single Family Home,3,4,4,20-Apr-18,905000,CA,95122
"535 Boxleaf Ct,","1,117",2,1,2,1985,San Jose,32,600,977,Condo/Townhome/Row Home/Co-Op,6,5,5,20-Apr-18,1091000,CA,95117
"7256 Martwood Way,","1,470",2,1,4,1985,San Jose,14.23%,"2,500",776,Single Family Home,10,8,10,20-Apr-18,1140000,CA,95120
"658 S Daniel Way,","1,343",1,1,3,1955,San Jose,28,"7,700",838,Single Family Home,5,5,5,20-Apr-18,1125000,CA,95128
"1930 Naglee Ave,","1,553",2,,3,1955,San Jose,32,"6,240",869,Single Family Home,4,4,7,20-Apr-18,1350000,CA,95126
"1769 Cape Jasmine Pl,","2,124",2,1,4,1977,San Jose,36,"6,000",671,Single Family Home,6,6,9,20-Apr-18,1425000,CA,95133
"88 E San Fernando St Unit 507,",796,1,,1,2008,San Jose,28,279,923,Condo/Townhome/Row Home/Co-Op,3,5,7,20-Apr-18,735000,CA,95113
"1517 Hervey Ln,","1,570",2,,3,1975,San Jose,29,"8,892",957,Single Family Home,8,6,6,19-Apr-18,1503000,CA,95125
