address,area_ft,bath_full,bath_half,beds,built_year,city,days_on_market,lot_ft,price_ft,property_type,school1,school2,school3,sold_date,sold_price,state,zip_code
"4232 Verdigris Cir,","1,616",2,1,3,1996,San Jose,37,"4,200",995,Single Family Home,5,6,8,15-Jun-18,1608000,CA,95134
"417 Camille Cir Unit 14,","1,812",2,1,2,1991,San Jose,54,"1,260",745,Condo/Townhome/Row Home/Co-Op,5,6,7,11-Jun-18,1350000,CA,95134
"7636 Buckhaven Dr,","1,751",2,1,2,1988,San Jose,40,"2,400",483,Condo/Townhome/Row Home/Co-Op,9,9,10,31-Jul-18,845000,CA,95135
"5507 Cribari Bnd,","1,240",2,,2,1969,San Jose,63,"1,664",393,Condo/Townhome/Row Home/Co-Op,6,9,10,27-Jul-18,487000,CA,95135
"3931 Mosher Dr,","1,381",2,1,3,2002,San Jose,42,"2,128",840,Condo/Townhome/Row Home/Co-Op,9,9,10,26-Jul-18,1160000,CA,95135
"3271 Shiraz Pl,","1,398",2,1,3,2001,San Jose,48,"1,000",751,Condo/Townhome/Row Home/Co-Op,9,9,10,25-Jul-18,1049950,CA,95135
"7307 Via Granja,","1,781",2,,2,1984,San Jose,29,436,505,Condo/Townhome/Row Home/Co-Op,6,9,10,20-Jul-18,900000,CA,95135
"5205 Cribari Hls,","1,240",2,,2,1971,San Jose,94,"1,664",359,Condo/Townhome/Row Home/Co-Op,6,9,10,19-Jul-18,445000,CA,95135
"6352 Running Springs Rd,","3,308",3,,4,1996,San Jose,39,0.37,665,Single Family Home,9,9,10,17-Jul-18,2200000,CA,95135
"3040 Magnum Dr,","2,663",3,,4,1996,San Jose,28,"9,960",698,Single Family Home,9,9,10,17-Jul-18,1860000,CA,95135
"2836 Autumn Est,","1,728",2,,3,1973,San Jose,29,"7,616",632,Single Family Home,6,9,10,12-Jul-18,1092500,CA,95135
"6255 Blauer Ct,","1,357",2,,2,1977,San Jose,28,"2,964",534,Condo/Townhome/Row Home/Co-Op,6,9,10,12-Jul-18,725000,CA,95135
"7810 Prestwick Cir,","1,490",2,,2,1969,San Jose,35,435,455,Condo/Townhome/Row Home/Co-Op,9,9,10,9-Jul-18,678000,CA,95135
"3072 Pellier Pl,","1,963",3,,4,2013,San Jose,29,"3,119",805,Single Family Home,9,9,10,5-Jul-18,1580108,CA,95135
"6312 Whaley Dr,","1,340",2,,2,1974,San Jose,71,"2,400",511,Condo/Townhome/Row Home/Co-Op,9,9,10,29-Jun-18,685000,CA,95135
"4088 Louvre Ave,","3,131",4,,5,1998,San Jose,,"6,791",612,Single Family Home,9,9,10,28-Jun-18,1915000,CA,95135
"8352 Charbono Ct,","1,370",2,,2,1978,San Jose,38,"2,960",503,Condo/Townhome/Row Home/Co-Op,9,9,10,26-Jun-18,689000,CA,95135
"2748 Ashley Ct,","3,150",4,,4,1999,San Jose,73,"7,808",619,Single Family Home,6,9,10,25-Jun-18,1950000,CA,95135
"3278 Placido Ct,","2,905",3,,5,1999,San Jose,39,"7,040",688,Single Family Home,9,9,10,25-Jun-18,1998888,CA,95135
"2663 Turturici Way,","4,512",5,,4,2015,San Jose,62,0.47,514,Single Family Home,9,9,10,20-Jun-18,2317000,CA,95135
"7753 Beltane Dr,","1,804",2,,2,1989,San Jose,31,435,443,Condo/Townhome/Row Home/Co-Op,9,9,10,18-Jun-18,800000,CA,95135
"3221 Lake Albano Cir,","1,679",2,,2,1985,San Jose,1,"2,163",512,Condo/Townhome/Row Home/Co-Op,6,9,10,18-Jun-18,860000,CA,95135
"8437 Chenin Blanc Ln,","1,803",2,,2,1978,San Jose,26,"3,360",499,Condo/Townhome/Row Home/Co-Op,9,9,10,14-Jun-18,900000,CA,95135
"3634 Jasmine Cir,","1,545",2,1,3,2000,San Jose,28,"1,600",777,Condo/Townhome/Row Home/Co-Op,9,9,10,14-Jun-18,1200000,CA,95135
"4960 Minas Dr,","2,354",2,1,4,1967,San Jose,63,"6,000",489,Single Family Home,6,5,NR,7-Aug-18,1150000,CA,95136
"382 Casselino Dr,","2,522",2,1,3,2005,San Jose,21,"2,800",496,Condo/Townhome/Row Home/Co-Op,7,9,NR,7-Aug-18,1250000,CA,95136
"3637 Snell Ave Spc 200,","1,152",2,,2,1972,San Jose,41,,161,Mfd/Mobile Home,7,3,NR,6-Aug-18,185000,CA,95136
"674 Lanfair Dr,",648,1,,1,1988,San Jose,63,435,627,Condo/Townhome/Row Home/Co-Op,7,5,NR,3-Aug-18,406000,CA,95136
"724 Adeline Ave,","1,750",2,1,3,2005,San Jose,43,748,618,Condo/Townhome/Row Home/Co-Op,7,9,NR,1-Aug-18,1081000,CA,95136
"44 Park Essex Pl,","2,563",3,,5,1978,San Jose,47,"6,080",429,Single Family Home,6,4,9,1-Aug-18,1100000,CA,95136
"3300 Narvaez Ave Spc 85,","1,100",2,,3,1967,San Jose,54,,127,Mfd/Mobile Home,7,9,NR,31-Jul-18,140000,CA,95136
"4626 Holycon Cir,","2,236",2,,3,1973,San Jose,78,"5,500",456,Single Family Home,6,4,NR,31-Jul-18,1020000,CA,95136
"209 Mountain Springs Dr,","1,440",2,,3,1980,San Jose,31,,153,Mfd/Mobile Home,7,9,NR,30-Jul-18,220000,CA,95136
"3300 Narvaez Ave Spc 131,","1,377",2,,3,2008,San Jose,91,,159,Mfd/Mobile Home,7,9,NR,26-Jul-18,219000,CA,95136
"5175 Running Bear Ct,","1,358",2,,3,1977,San Jose,42,"7,280",610,Single Family Home,6,4,9,25-Jul-18,829000,CA,95136
"3637 Snell Ave Spc 81,","1,344",2,,2,1972,San Jose,63,,179,Mfd/Mobile Home,7,3,NR,24-Jul-18,240000,CA,95136
"879 Corte De Plata,","1,507",2,,3,1975,San Jose,37,"5,280",591,Single Family Home,6,5,NR,23-Jul-18,890000,CA,95136
"263 Clearpark Cir,","1,442",2,,3,1971,San Jose,41,"5,500",596,Single Family Home,6,4,NR,20-Jul-18,860000,CA,95136
"3915 Jerabek Ct,","1,218",2,,3,1980,San Jose,29,"4,443",752,Single Family Home,7,5,NR,20-Jul-18,916500,CA,95136
"3270 Lago De Como Pl,","1,408",2,1,3,2007,San Jose,37,981,653,Condo/Townhome/Row Home/Co-Op,7,9,NR,19-Jul-18,919425,CA,95136
"634 Marble Arch Ave # 1023,","1,894",3,,3,2000,San Jose,23,"1,894",554,Condo/Townhome/Row Home/Co-Op,,,,18-Jul-18,1050000,CA,95136
"950 Sapphire Ct,","1,572",2,,3,1970,San Jose,41,"6,527",593,Single Family Home,6,5,NR,17-Jul-18,932000,CA,95136
"1010 Branham Ln,","1,302",2,,3,1964,San Jose,46,"6,405",730,Single Family Home,6,5,NR,16-Jul-18,950000,CA,95136
"360 Springpark Cir,","1,755",3,,4,1968,San Jose,33,"5,500",619,Single Family Home,6,4,NR,16-Jul-18,1087000,CA,95136
"580 Edelweiss Dr,","1,424",2,,3,1969,San Jose,25,"7,811",667,Single Family Home,7,5,5,16-Jul-18,950000,CA,95136
"353 Springpark Cir,","1,260",2,,3,1968,San Jose,44,"6,200",694,Single Family Home,6,4,NR,13-Jul-18,875000,CA,95136
"3929 Vista Roma Dr,","1,788",2,1,3,2004,San Jose,35,"3,032",534,Condo/Townhome/Row Home/Co-Op,7,3,NR,10-Jul-18,955000,CA,95136
"845 Seabury Dr,","2,039",2,1,4,1968,San Jose,37,"6,000",539,Single Family Home,6,5,NR,6-Jul-18,1100000,CA,95136
"4544 Royale Park Ct,","2,084",2,,4,1970,San Jose,52,"6,798",480,Single Family Home,7,5,NR,6-Jul-18,1000000,CA,95136
"4385 Dulcey Dr,","1,581",2,,4,1971,San Jose,28,"5,500",603,Single Family Home,6,4,NR,3-Jul-18,953000,CA,95136
"25 Park Village Pl,","2,922",2,1,4,1979,San Jose,60,0.32,342,Single Family Home,6,4,9,3-Jul-18,1000000,CA,95136
"316 Chynoweth Ave,","1,123",2,,3,1985,San Jose,,"8,380",882,Single Family Home,4,8,9,2-Jul-18,990000,CA,95136
"407 Bluefield Dr,","2,084",2,,4,1970,San Jose,21,"7,000",605,Single Family Home,7,5,NR,29-Jun-18,1260000,CA,95136
"638 Marble Arch Ave,","1,057",2,1,2,2000,San Jose,27,"1,057",825,Condo/Townhome/Row Home/Co-Op,7,9,NR,26-Jun-18,872000,CA,95136
"4733 Durango River Ct,","1,496",2,1,3,1977,San Jose,36,"1,716",551,Condo/Townhome/Row Home/Co-Op,6,5,NR,19-Jun-18,825000,CA,95136
"482 Ivanhoe Ct,","2,533",3,,5,1974,San Jose,61,"6,649",482,Single Family Home,7,5,NR,19-Jun-18,1220000,CA,95136
"4974 Rue Le Mans,",988,1,1,2,1985,San Jose,33,435,688,Condo/Townhome/Row Home/Co-Op,6,4,9,18-Jun-18,680000,CA,95136
"615 Lanfair Dr,","1,603",2,,4,1969,San Jose,50,"6,600",490,Single Family Home,7,5,NR,15-Jun-18,785000,CA,95136
"510 Saddle Brook Dr,","1,499",2,,3,2015,San Jose,44,,207,Mfd/Mobile Home,6,4,9,15-Jun-18,310000,CA,95136
"4669 Holycon Cir,","1,442",2,,3,1973,San Jose,48,"5,500",641,Single Family Home,6,4,NR,13-Jun-18,925000,CA,95136
"889 Canfield Ct,","4,631",,,8,1979,San Jose,49,0.24,313,Multi-Family Home,6,5,NR,13-Jun-18,1450000,CA,95136
"1010 Rawlings Dr,","1,514",2,,4,1963,San Jose,29,"6,077",760,Single Family Home,6,5,NR,13-Jun-18,1150000,CA,95136
"5296 Running Bear Dr,","1,358",2,,3,1977,San Jose,,"7,800",725,Single Family Home,6,4,9,12-Jun-18,985000,CA,95136
"5315 Laurel Canyon Dr,","4,486",5,1,6,1999,San Jose,47,0.38,513,Single Family Home,9,9,8,2-Aug-18,2300000,CA,95138
"6971 Rodling Dr Unit C,","1,129",2,1,3,1992,San Jose,35,435,540,Condo/Townhome/Row Home/Co-Op,6,6,8,1-Aug-18,610000,CA,95138
"5820 Firestone Ct,","3,014",4,,4,1998,San Jose,48,"8,729",597,Single Family Home,9,9,8,30-Jul-18,1798000,CA,95138
"6130 Monterey Hwy Spc 94,","1,650",2,,3,2000,San Jose,87,,180,Mfd/Mobile Home,7,7,9,30-Jul-18,297500,CA,95138
"6130 Monterey Rd Spc 206,","1,585",2,,3,2000,San Jose,77,,189,Mfd/Mobile Home,7,7,9,30-Jul-18,299900,CA,95138
"6130 Monterey Rd Spc 219,","1,512",2,,3,1977,San Jose,55,,120,Mfd/Mobile Home,7,7,9,25-Jul-18,182000,CA,95138
"63 Southgate Ct,","2,455",2,1,5,1981,San Jose,53,"5,600",448,Single Family Home,6,7,9,23-Jul-18,1100000,CA,95138
"2150 Silver Vale Ct,","1,793",2,,2,1995,San Jose,29,435,573,Condo/Townhome/Row Home/Co-Op,9,9,8,20-Jul-18,1028000,CA,95138
"6543 Gravina Loop,","2,579",2,1,4,2010,San Jose,44,"4,846",504,Single Family Home,7,7,9,19-Jul-18,1300000,CA,95138
"1581 Laurelwood Crossing Ter,","3,289",4,,5,2005,San Jose,101,"6,119",593,Single Family Home,9,9,8,19-Jul-18,1950000,CA,95138
"1346 Trailside Ln,","2,538",3,1,4,2004,San Jose,84,"3,661",508,Condo/Townhome/Row Home/Co-Op,9,9,8,13-Jul-18,1290000,CA,95138
"5209 Saint Annes Ct,","3,114",3,1,4,1993,San Jose,1,"6,120",618,Single Family Home,9,9,8,12-Jul-18,1925000,CA,95138
"112 Mosswell Ct,","1,987",2,1,4,1978,San Jose,43,"5,974",501,Single Family Home,6,7,9,12-Jul-18,995000,CA,95138
"5505 Sunspring Cir,","1,371",2,1,3,1989,San Jose,40,"3,400",633,Single Family Home,6,7,9,12-Jul-18,868000,CA,95138
"535 Hewes Ct,","1,792",2,1,3,1998,San Jose,30,"4,500",674,Single Family Home,7,7,9,6-Jul-18,1208000,CA,95138
"5568 Snowdon Pl,","3,107",3,1,4,1996,San Jose,66,"8,540",644,Single Family Home,9,9,8,29-Jun-18,2000000,CA,95138
"5711 La Seyne Pl,","6,920",5,,5,1999,San Jose,2,0.27,592,Single Family Home,9,9,9,29-Jun-18,4100000,CA,95138
"200 Ford Rd Spc 137,",728,1,,2,1986,San Jose,65,,130,Mfd/Mobile Home,6,7,9,29-Jun-18,95000,CA,95138
"889 Monarch Cir,","1,257",2,,2,1999,San Jose,14,"1,257",660,Condo/Townhome/Row Home/Co-Op,7,7,9,29-Jun-18,830000,CA,95138
"5604 Silver Leaf Rd,","2,149",3,,5,1978,San Jose,129,"7,313",442,Single Family Home,,,,26-Jun-18,950000,CA,95138
"101 Yasui Ct,","1,697",2,1,3,1992,San Jose,42,"5,384",651,Single Family Home,6,6,8,26-Jun-18,1105000,CA,95138
"34 Southfield Ct,","1,521",2,1,4,1983,San Jose,49,"5,000",625,Single Family Home,6,7,9,22-Jun-18,950000,CA,95138
"5873 Pistoia Way,","2,413",3,,3,1996,San Jose,68,"5,000",680,Single Family Home,9,9,8,21-Jun-18,1640000,CA,95138
"1015 Esparanza Way,","1,291",2,1,2,1999,San Jose,34,"1,291",634,Condo/Townhome/Row Home/Co-Op,7,7,9,19-Jun-18,818000,CA,95138
"5851 Capilano Dr,","3,293",4,1,5,1997,San Jose,58,"8,749",559,Single Family Home,9,9,10,15-Jun-18,1840000,CA,95138
"5544 Morningside Dr,","3,429",4,,4,1996,San Jose,63,"6,600",6,Single Family Home,9,9,8,18-Jun-18,21500,CA,95138
"6130 Monterey Hwy,","1,960",2,,3,2000,San Jose,46,,189,Mfd/Mobile Home,7,7,9,12-Jun-18,370000,CA,95138
"143 Sprucemont Pl,","2,347",3,,4,1977,San Jose,95,"6,050",511,Single Family Home,6,6,8,7-Aug-18,1200000,CA,95139
"7313 Pawtucket Way,","1,350",2,,3,1972,San Jose,34,"6,050",704,Single Family Home,6,6,8,5-Jul-18,950000,CA,95139
"7148 Via Maria,","1,220",2,,2,1968,San Jose,29,"6,120",754,Single Family Home,6,6,8,5-Jul-18,920000,CA,95139
"190 Stillwater Ln,","2,347",3,,5,1977,San Jose,63,"6,050",469,Single Family Home,6,6,8,29-Jun-18,1100000,CA,95139
"210 Giddings Ct,","2,137",3,,4,1977,San Jose,66,"6,050",360,Single Family Home,6,6,8,15-Jun-18,770000,CA,95139
"1703 Alder Creek Ct,","1,622",2,1,3,1974,San Jose,42,"2,075",475,Condo/Townhome/Row Home/Co-Op,3,3,5,7-Aug-18,770000,CA,95148
"2776 Croft Dr,","1,078",2,,3,1985,San Jose,,"4,218",802,Single Family Home,8,8,10,31-Jul-18,865000,CA,95148
"2964 Castleton Dr,","1,320",2,,3,1967,San Jose,37,"7,210",799,Single Family Home,8,8,10,27-Jul-18,1055000,CA,95148
"4158 Voltaire St,","1,820",2,1,3,2003,San Jose,38,"2,075",673,Single Family Home,9,8,10,23-Jul-18,1225000,CA,95148
"3262 Whitesand Ct,",892,1,,3,1984,San Jose,36,"5,830","1,009",Single Family Home,8,8,10,19-Jul-18,900000,CA,95148
"3062 Rosecreek Dr,","1,851",3,,4,1993,San Jose,,"4,500",554,Single Family Home,5,4,5,12-Jul-18,1025000,CA,95148
"3046 Fairfax Ave,","1,186",2,,3,1965,San Jose,20,"6,136",767,Single Family Home,5,8,8,10-Jul-18,910000,CA,95148
"3811 Mosher Dr,","4,065",4,1,5,2008,San Jose,48,"6,667",497,Single Family Home,9,8,10,10-Jul-18,2020000,CA,95148
"3074 Ancrum Ct,","1,320",2,,3,1976,San Jose,38,"6,000",670,Single Family Home,5,4,8,9-Jul-18,885000,CA,95148
"2154 Pettigrew Dr,","1,645",2,1,3,1998,San Jose,360,"4,745",419,Single Family Home,5,4,8,1-Jul-18,690000,CA,95148
"4063 Chieri Ct,","2,840",3,,4,2003,San Jose,51,"6,500",625,Single Family Home,9,8,10,29-Jun-18,1775000,CA,95148
"3052 Peppermint Dr,","1,203",2,,3,1967,San Jose,42,"6,798",748,Single Family Home,5,8,10,29-Jun-18,900000,CA,95148
"1820 Deep Creek Ct,","1,720",2,1,3,1982,San Jose,43,"2,075",453,Condo/Townhome/Row Home/Co-Op,3,3,5,27-Jun-18,780000,CA,95148
"2828 Sand Point Dr,","1,415",2,,4,1970,San Jose,35,"6,100",671,Single Family Home,5,8,8,22-Jun-18,950000,CA,95148
"3634 Norwood Ave,","1,902",2,,4,1977,San Jose,36,"8,000",605,Single Family Home,7,8,10,22-Jun-18,1150000,CA,95148
"2660 Sturla Dr,","2,857",,,,1979,San Jose,54,"6,832",462,Multi-Family Home,5,8,10,21-Jun-18,1320000,CA,95148
"2660-2662 Sturla Dr,","2,857",,,6,1979,San Jose,44,,462,Multi-Family Home,5,8,10,21-Jun-18,1320000,CA,95148
"3062 Summerhill Ct,","2,230",3,,4,1984,San Jose,22,0.24,635,Single Family Home,9,8,10,15-Jun-18,1415000,CA,95148
"3288 Floresta Dr,","1,495",2,,3,1966,San Jose,28,"6,000",643,Single Family Home,3,6,5,15-Jun-18,962000,CA,95148
"3105 Glen Alto Ct,","1,757",2,,4,1995,San Jose,63,"6,969",129,Single Family Home,8,8,10,18-Jun-18,227000,CA,95148
"3268 Rocky Water Ln,","1,582",2,,3,1985,San Jose,44,"1,363",569,Condo/Townhome/Row Home/Co-Op,5,4,8,14-Jun-18,900000,CA,95148
"3447 Marten Ave,","2,928",2,1,6,1978,San Jose,168,"5,610",325,Single Family Home,6,3,5,15-Jun-18,950518,CA,95148
"2862 Westbranch Dr,","1,363",2,,3,1965,San Jose,36,"6,090",698,Single Family Home,5,8,10,15-Jun-18,952000,CA,95148
"2856 Alwood Ct,","1,380",2,,4,1979,San Jose,39,"6,000",815,Single Family Home,7,8,10,12-Jun-18,1125000,CA,95148
